,Method,Metric,Train,Test,Threshold,Rep
0,crps,sse,20947.56,18547.86,0.0,0
1,crps,crps,1051.72,875.83,0.0,0
2,crps,dss,1078.79,949.98,0.0,0
3,crps,is1,6125.45,5298.16,0.0,0
4,dss,sse,26217.86,18679.04,0.0,0
5,dss,crps,1115.89,851.33,0.0,0
6,dss,dss,1077.02,917.85,0.0,0
7,dss,is1,6044.86,5098.07,0.0,0
8,is1,sse,25842.77,18965.21,0.0,0
9,is1,crps,1103.84,859.02,0.0,0
10,is1,dss,1070.83,922.0,0.0,0
11,is1,is1,6087.14,5070.79,0.0,0
12,sse,sse,21673.19,18086.0,0.0,0
13,sse,crps,1074.43,857.9,0.0,0
14,sse,dss,1091.17,948.52,0.0,0
15,sse,is1,6242.47,5285.41,0.0,0
16,crps,sse,20926.58,18592.9,0.1,0
17,crps,crps,1036.36,884.05,0.1,0
18,crps,dss,1047.71,958.67,0.1,0
19,crps,is1,6068.1,5318.17,0.1,0
20,dss,sse,26002.95,18803.7,0.1,0
21,dss,crps,1091.72,868.1,0.1,0
22,dss,dss,1034.9,934.63,0.1,0
23,dss,is1,5948.7,5143.08,0.1,0
24,is1,sse,25645.8,19131.11,0.1,0
25,is1,crps,1073.96,881.08,0.1,0
26,is1,dss,1027.86,939.14,0.1,0
27,is1,is1,5971.98,5151.56,0.1,0
28,sse,sse,22678.9,19513.83,0.1,0
29,sse,crps,1116.32,929.73,0.1,0
30,sse,dss,1153.17,1074.24,0.1,0
31,sse,is1,6449.2,5557.43,0.1,0
32,crps,sse,22304.95,19921.04,0.3,0
33,crps,crps,1094.56,946.56,0.3,0
34,crps,dss,1145.92,1078.6,0.3,0
35,crps,is1,6298.1,5557.43,0.3,0
36,dss,sse,24578.85,19293.79,0.3,0
37,dss,crps,1070.1,905.07,0.3,0
38,dss,dss,1037.63,953.52,0.3,0
39,dss,is1,5901.33,5300.25,0.3,0
40,is1,sse,25554.54,19917.11,0.3,0
41,is1,crps,1121.36,950.9,0.3,0
42,is1,dss,1098.79,996.17,0.3,0
43,is1,is1,6123.46,5459.97,0.3,0
44,sse,sse,21843.67,20687.51,0.3,0
45,sse,crps,1079.42,972.78,0.3,0
46,sse,dss,1142.18,1093.01,0.3,0
47,sse,is1,6242.95,5732.56,0.3,0
48,crps,sse,21843.67,20687.51,0.5,0
49,crps,crps,1079.42,972.78,0.5,0
50,crps,dss,1142.18,1093.01,0.5,0
51,crps,is1,6242.95,5732.56,0.5,0
52,dss,sse,25554.54,19917.11,0.5,0
53,dss,crps,1121.36,950.9,0.5,0
54,dss,dss,1098.79,996.17,0.5,0
55,dss,is1,6123.46,5459.97,0.5,0
56,is1,sse,25554.54,19917.11,0.5,0
57,is1,crps,1121.36,950.9,0.5,0
58,is1,dss,1098.79,996.17,0.5,0
59,is1,is1,6123.46,5459.97,0.5,0
60,sse,sse,21843.67,20687.51,0.5,0
61,sse,crps,1079.42,972.78,0.5,0
62,sse,dss,1142.18,1093.01,0.5,0
63,sse,is1,6242.95,5732.56,0.5,0
64,crps,sse,21843.67,20687.51,0.8,0
65,crps,crps,1079.42,972.78,0.8,0
66,crps,dss,1142.18,1093.01,0.8,0
67,crps,is1,6242.95,5732.56,0.8,0
68,dss,sse,25554.54,19917.11,0.8,0
69,dss,crps,1121.36,950.9,0.8,0
70,dss,dss,1098.79,996.17,0.8,0
71,dss,is1,6123.46,5459.97,0.8,0
72,is1,sse,25554.54,19917.11,0.8,0
73,is1,crps,1121.36,950.9,0.8,0
74,is1,dss,1098.79,996.17,0.8,0
75,is1,is1,6123.46,5459.97,0.8,0
76,sse,sse,21843.67,20687.51,0.8,0
77,sse,crps,1079.42,972.78,0.8,0
78,sse,dss,1142.18,1093.01,0.8,0
79,sse,is1,6242.95,5732.56,0.8,0
0,crps,sse,28079.53,18411.35,0.0,1
1,crps,crps,1115.11,878.97,0.0,1
2,crps,dss,1036.92,940.5,0.0,1
3,crps,is1,6277.94,5039.9,0.0,1
4,dss,sse,28277.46,15625.6,0.0,1
5,dss,crps,1169.66,825.02,0.0,1
6,dss,dss,1767.49,917.85,0.0,1
7,dss,is1,6659.32,4837.73,0.0,1
8,is1,sse,28341.23,15693.76,0.0,1
9,is1,crps,1164.42,829.43,0.0,1
10,is1,dss,1776.09,920.67,0.0,1
11,is1,is1,6635.33,4821.56,0.0,1
12,sse,sse,28825.87,18015.94,0.0,1
13,sse,crps,1134.05,877.31,0.0,1
14,sse,dss,1055.44,938.41,0.0,1
15,sse,is1,6353.11,5014.31,0.0,1
16,crps,sse,28044.19,18593.33,0.1,1
17,crps,crps,1108.96,897.87,0.1,1
18,crps,dss,1034.32,952.21,0.1,1
19,crps,is1,6266.72,5097.75,0.1,1
20,dss,sse,27658.37,16123.48,0.1,1
21,dss,crps,1136.7,854.08,0.1,1
22,dss,dss,1700.43,932.49,0.1,1
23,dss,is1,6578.8,4950.46,0.1,1
24,is1,sse,27539.3,16011.28,0.1,1
25,is1,crps,1135.95,851.5,0.1,1
26,is1,dss,1676.03,935.89,0.1,1
27,is1,is1,6531.46,4918.12,0.1,1
28,sse,sse,29262.52,18905.14,0.1,1
29,sse,crps,1166.23,939.03,0.1,1
30,sse,dss,1092.97,996.08,0.1,1
31,sse,is1,6493.75,5241.01,0.1,1
32,crps,sse,28661.15,19714.62,0.3,1
33,crps,crps,1151.08,949.3,0.3,1
34,crps,dss,1087.62,999.75,0.3,1
35,crps,is1,6488.38,5271.77,0.3,1
36,dss,sse,27572.41,16163.55,0.3,1
37,dss,crps,1127.54,879.75,0.3,1
38,dss,dss,1680.27,950.22,0.3,1
39,dss,is1,6522.73,5059.6,0.3,1
40,is1,sse,27982.52,16762.84,0.3,1
41,is1,crps,1172.85,920.92,0.3,1
42,is1,dss,1344.25,995.17,0.3,1
43,is1,is1,6745.61,5206.15,0.3,1
44,sse,sse,30724.11,20291.66,0.3,1
45,sse,crps,1179.44,988.43,0.3,1
46,sse,dss,1104.3,1012.59,0.3,1
47,sse,is1,6390.96,5321.38,0.3,1
48,crps,sse,28661.15,19714.62,0.5,1
49,crps,crps,1151.08,949.3,0.5,1
50,crps,dss,1087.62,999.75,0.5,1
51,crps,is1,6488.38,5271.77,0.5,1
52,dss,sse,27982.52,16762.84,0.5,1
53,dss,crps,1172.85,920.92,0.5,1
54,dss,dss,1344.25,995.17,0.5,1
55,dss,is1,6745.61,5206.15,0.5,1
56,is1,sse,27982.52,16762.84,0.5,1
57,is1,crps,1172.85,920.92,0.5,1
58,is1,dss,1344.25,995.17,0.5,1
59,is1,is1,6745.61,5206.15,0.5,1
60,sse,sse,30724.11,20291.66,0.5,1
61,sse,crps,1179.44,988.43,0.5,1
62,sse,dss,1104.3,1012.59,0.5,1
63,sse,is1,6390.96,5321.38,0.5,1
64,crps,sse,30724.11,20291.66,0.8,1
65,crps,crps,1179.44,988.43,0.8,1
66,crps,dss,1104.3,1012.59,0.8,1
67,crps,is1,6390.96,5321.38,0.8,1
68,dss,sse,27982.52,16762.84,0.8,1
69,dss,crps,1172.85,920.92,0.8,1
70,dss,dss,1344.25,995.17,0.8,1
71,dss,is1,6745.61,5206.15,0.8,1
72,is1,sse,27982.52,16762.84,0.8,1
73,is1,crps,1172.85,920.92,0.8,1
74,is1,dss,1344.25,995.17,0.8,1
75,is1,is1,6745.61,5206.15,0.8,1
76,sse,sse,30724.11,20291.66,0.8,1
77,sse,crps,1179.44,988.43,0.8,1
78,sse,dss,1104.3,1012.59,0.8,1
79,sse,is1,6390.96,5321.38,0.8,1
0,crps,sse,27151.71,18525.82,0.0,2
1,crps,crps,1144.2,859.43,0.0,2
2,crps,dss,1085.79,962.84,0.0,2
3,crps,is1,6357.7,5115.51,0.0,2
4,dss,sse,30868.68,18519.47,0.0,2
5,dss,crps,1267.69,880.54,0.0,2
6,dss,dss,1179.31,945.65,0.0,2
7,dss,is1,6871.96,5047.02,0.0,2
8,is1,sse,30707.71,18542.94,0.0,2
9,is1,crps,1267.23,880.72,0.0,2
10,is1,dss,1161.75,953.36,0.0,2
11,is1,is1,6874.93,4988.2,0.0,2
12,sse,sse,27851.56,17984.15,0.0,2
13,sse,crps,1157.98,851.45,0.0,2
14,sse,dss,1075.24,958.29,0.0,2
15,sse,is1,6387.29,5078.28,0.0,2
16,crps,sse,27280.4,18766.25,0.1,2
17,crps,crps,1123.54,879.06,0.1,2
18,crps,dss,1060.41,988.87,0.1,2
19,crps,is1,6313.64,5152.47,0.1,2
20,dss,sse,30878.29,18529.39,0.1,2
21,dss,crps,1267.6,882.8,0.1,2
22,dss,dss,1180.78,947.53,0.1,2
23,dss,is1,6859.82,5053.03,0.1,2
24,is1,sse,30638.96,18806.99,0.1,2
25,is1,crps,1259.46,898.41,0.1,2
26,is1,dss,1157.83,967.37,0.1,2
27,is1,is1,6809.14,5058.38,0.1,2
28,sse,sse,27038.09,18330.77,0.1,2
29,sse,crps,1121.51,872.95,0.1,2
30,sse,dss,1043.8,972.69,0.1,2
31,sse,is1,6281.53,5125.42,0.1,2
32,crps,sse,27280.4,18766.25,0.3,2
33,crps,crps,1123.54,879.06,0.3,2
34,crps,dss,1060.41,988.87,0.3,2
35,crps,is1,6313.64,5152.47,0.3,2
36,dss,sse,30790.0,18873.61,0.3,2
37,dss,crps,1235.23,913.91,0.3,2
38,dss,dss,1081.24,981.89,0.3,2
39,dss,is1,6735.97,5153.29,0.3,2
40,is1,sse,30790.0,18873.61,0.3,2
41,is1,crps,1235.23,913.91,0.3,2
42,is1,dss,1081.24,981.89,0.3,2
43,is1,is1,6735.97,5153.29,0.3,2
44,sse,sse,27817.4,19765.07,0.3,2
45,sse,crps,1157.42,939.35,0.3,2
46,sse,dss,1103.83,1044.68,0.3,2
47,sse,is1,6459.22,5368.42,0.3,2
48,crps,sse,27817.4,19765.07,0.5,2
49,crps,crps,1157.42,939.35,0.5,2
50,crps,dss,1103.83,1044.68,0.5,2
51,crps,is1,6459.22,5368.42,0.5,2
52,dss,sse,31878.84,24593.25,0.5,2
53,dss,crps,1243.94,1038.97,0.5,2
54,dss,dss,1065.98,1017.47,0.5,2
55,dss,is1,6346.93,5567.57,0.5,2
56,is1,sse,33916.81,22666.06,0.5,2
57,is1,crps,1318.75,1039.38,0.5,2
58,is1,dss,1115.16,1049.24,0.5,2
59,is1,is1,6652.81,5405.37,0.5,2
60,sse,sse,27817.4,19765.07,0.5,2
61,sse,crps,1157.42,939.35,0.5,2
62,sse,dss,1103.83,1044.68,0.5,2
63,sse,is1,6459.22,5368.42,0.5,2
64,crps,sse,25618.82,21958.48,0.8,2
65,crps,crps,1099.51,982.96,0.8,2
66,crps,dss,1072.04,1061.48,0.8,2
67,crps,is1,6184.3,5645.31,0.8,2
68,dss,sse,32289.25,25479.06,0.8,2
69,dss,crps,1270.4,1090.71,0.8,2
70,dss,dss,1099.68,1062.42,0.8,2
71,dss,is1,6464.0,5748.08,0.8,2
72,is1,sse,33916.81,22666.06,0.8,2
73,is1,crps,1318.75,1039.38,0.8,2
74,is1,dss,1115.16,1049.24,0.8,2
75,is1,is1,6652.81,5405.37,0.8,2
76,sse,sse,25618.82,21958.48,0.8,2
77,sse,crps,1099.51,982.96,0.8,2
78,sse,dss,1072.04,1061.48,0.8,2
79,sse,is1,6184.3,5645.31,0.8,2
0,crps,sse,28286.22,22673.43,0.0,3
1,crps,crps,1119.03,945.76,0.0,3
2,crps,dss,1064.3,987.95,0.0,3
3,crps,is1,6337.96,5737.04,0.0,3
4,dss,sse,18997.84,16389.11,0.0,3
5,dss,crps,990.96,866.85,0.0,3
6,dss,dss,1036.85,942.8,0.0,3
7,dss,is1,5852.45,5174.67,0.0,3
8,is1,sse,19077.53,16463.86,0.0,3
9,is1,crps,987.69,870.15,0.0,3
10,is1,dss,1024.29,952.77,0.0,3
11,is1,is1,5784.08,5145.75,0.0,3
12,sse,sse,26842.92,22330.96,0.0,3
13,sse,crps,1072.91,946.29,0.0,3
14,sse,dss,1020.7,990.5,0.0,3
15,sse,is1,6200.77,5738.91,0.0,3
16,crps,sse,27905.21,22796.47,0.1,3
17,crps,crps,1102.61,954.63,0.1,3
18,crps,dss,1060.08,992.62,0.1,3
19,crps,is1,6336.59,5744.98,0.1,3
20,dss,sse,18821.49,16496.88,0.1,3
21,dss,crps,980.13,876.22,0.1,3
22,dss,dss,1011.9,957.98,0.1,3
23,dss,is1,5820.87,5206.35,0.1,3
24,is1,sse,18878.62,18137.06,0.1,3
25,is1,crps,968.63,923.21,0.1,3
26,is1,dss,990.1,978.16,0.1,3
27,is1,is1,5662.7,5237.87,0.1,3
28,sse,sse,29768.33,23977.41,0.1,3
29,sse,crps,1165.97,1014.24,0.1,3
30,sse,dss,1160.72,1108.69,0.1,3
31,sse,is1,6665.74,5967.94,0.1,3
32,crps,sse,30059.56,24359.9,0.3,3
33,crps,crps,1172.9,1027.28,0.3,3
34,crps,dss,1161.96,1111.47,0.3,3
35,crps,is1,6721.36,5997.58,0.3,3
36,dss,sse,19690.77,18777.89,0.3,3
37,dss,crps,977.56,938.11,0.3,3
38,dss,dss,994.32,981.39,0.3,3
39,dss,is1,5701.43,5381.48,0.3,3
40,is1,sse,19822.22,18735.75,0.3,3
41,is1,crps,1025.64,961.5,0.3,3
42,is1,dss,1043.79,1021.77,0.3,3
43,is1,is1,5894.45,5387.18,0.3,3
44,sse,sse,30059.56,24359.9,0.3,3
45,sse,crps,1172.9,1027.28,0.3,3
46,sse,dss,1161.96,1111.47,0.3,3
47,sse,is1,6721.36,5997.58,0.3,3
48,crps,sse,30059.56,24359.9,0.5,3
49,crps,crps,1172.9,1027.28,0.5,3
50,crps,dss,1161.96,1111.47,0.5,3
51,crps,is1,6721.36,5997.58,0.5,3
52,dss,sse,20634.37,19376.59,0.5,3
53,dss,crps,1034.57,976.4,0.5,3
54,dss,dss,1048.01,1025.01,0.5,3
55,dss,is1,5933.18,5530.79,0.5,3
56,is1,sse,20634.37,19376.59,0.5,3
57,is1,crps,1034.57,976.4,0.5,3
58,is1,dss,1048.01,1025.01,0.5,3
59,is1,is1,5933.18,5530.79,0.5,3
60,sse,sse,30059.56,24359.9,0.5,3
61,sse,crps,1172.9,1027.28,0.5,3
62,sse,dss,1161.96,1111.47,0.5,3
63,sse,is1,6721.36,5997.58,0.5,3
64,crps,sse,30059.56,24359.9,0.8,3
65,crps,crps,1172.9,1027.28,0.8,3
66,crps,dss,1161.96,1111.47,0.8,3
67,crps,is1,6721.36,5997.58,0.8,3
68,dss,sse,20634.37,19376.59,0.8,3
69,dss,crps,1034.57,976.4,0.8,3
70,dss,dss,1048.01,1025.01,0.8,3
71,dss,is1,5933.18,5530.79,0.8,3
72,is1,sse,20634.37,19376.59,0.8,3
73,is1,crps,1034.57,976.4,0.8,3
74,is1,dss,1048.01,1025.01,0.8,3
75,is1,is1,5933.18,5530.79,0.8,3
76,sse,sse,30059.56,24359.9,0.8,3
77,sse,crps,1172.9,1027.28,0.8,3
78,sse,dss,1161.96,1111.47,0.8,3
79,sse,is1,6721.36,5997.58,0.8,3
0,crps,sse,19439.74,16331.58,0.0,4
1,crps,crps,979.12,886.27,0.0,4
2,crps,dss,990.68,970.18,0.0,4
3,crps,is1,5881.2,5078.56,0.0,4
4,dss,sse,18785.34,14162.76,0.0,4
5,dss,crps,971.36,839.01,0.0,4
6,dss,dss,988.93,954.31,0.0,4
7,dss,is1,5855.5,4986.84,0.0,4
8,is1,sse,17878.64,15392.66,0.0,4
9,is1,crps,951.89,864.64,0.0,4
10,is1,dss,981.45,961.64,0.0,4
11,is1,is1,5812.19,4991.07,0.0,4
12,sse,sse,20123.85,16137.6,0.0,4
13,sse,crps,992.83,878.91,0.0,4
14,sse,dss,991.28,965.23,0.0,4
15,sse,is1,5934.24,5029.27,0.0,4
16,crps,sse,18835.63,17065.03,0.1,4
17,crps,crps,949.76,915.1,0.1,4
18,crps,dss,975.25,983.72,0.1,4
19,crps,is1,5816.58,5140.24,0.1,4
20,dss,sse,17501.69,15129.8,0.1,4
21,dss,crps,935.2,866.2,0.1,4
22,dss,dss,976.2,963.79,0.1,4
23,dss,is1,5783.14,5051.41,0.1,4
24,is1,sse,17396.14,15973.62,0.1,4
25,is1,crps,912.69,899.04,0.1,4
26,is1,dss,963.08,979.74,0.1,4
27,is1,is1,5739.67,5112.17,0.1,4
28,sse,sse,19365.12,18156.8,0.1,4
29,sse,crps,979.27,979.41,0.1,4
30,sse,dss,1019.16,1038.87,0.1,4
31,sse,is1,5972.52,5381.72,0.1,4
32,crps,sse,19501.29,18359.4,0.3,4
33,crps,crps,952.77,947.8,0.3,4
34,crps,dss,981.64,994.19,0.3,4
35,crps,is1,5835.93,5211.76,0.3,4
36,dss,sse,17599.47,16744.01,0.3,4
37,dss,crps,909.86,915.43,0.3,4
38,dss,dss,964.19,984.41,0.3,4
39,dss,is1,5762.88,5174.88,0.3,4
40,is1,sse,17599.47,16744.01,0.3,4
41,is1,crps,909.86,915.43,0.3,4
42,is1,dss,964.19,984.41,0.3,4
43,is1,is1,5762.88,5174.88,0.3,4
44,sse,sse,19972.17,19272.77,0.3,4
45,sse,crps,981.58,1003.65,0.3,4
46,sse,dss,1020.5,1044.89,0.3,4
47,sse,is1,5968.52,5409.21,0.3,4
48,crps,sse,19972.17,19272.77,0.5,4
49,crps,crps,981.58,1003.65,0.5,4
50,crps,dss,1020.5,1044.89,0.5,4
51,crps,is1,5968.52,5409.21,0.5,4
52,dss,sse,17599.47,16744.01,0.5,4
53,dss,crps,909.86,915.43,0.5,4
54,dss,dss,964.19,984.41,0.5,4
55,dss,is1,5762.88,5174.88,0.5,4
56,is1,sse,18196.75,17690.88,0.5,4
57,is1,crps,948.01,973.25,0.5,4
58,is1,dss,1012.46,1037.44,0.5,4
59,is1,is1,5927.91,5382.66,0.5,4
60,sse,sse,19972.17,19272.77,0.5,4
61,sse,crps,981.58,1003.65,0.5,4
62,sse,dss,1020.5,1044.89,0.5,4
63,sse,is1,5968.52,5409.21,0.5,4
64,crps,sse,19972.17,19272.77,0.8,4
65,crps,crps,981.58,1003.65,0.8,4
66,crps,dss,1020.5,1044.89,0.8,4
67,crps,is1,5968.52,5409.21,0.8,4
68,dss,sse,18196.75,17690.88,0.8,4
69,dss,crps,948.01,973.25,0.8,4
70,dss,dss,1012.46,1037.44,0.8,4
71,dss,is1,5927.91,5382.66,0.8,4
72,is1,sse,18196.75,17690.88,0.8,4
73,is1,crps,948.01,973.25,0.8,4
74,is1,dss,1012.46,1037.44,0.8,4
75,is1,is1,5927.91,5382.66,0.8,4
76,sse,sse,19972.17,19272.77,0.8,4
77,sse,crps,981.58,1003.65,0.8,4
78,sse,dss,1020.5,1044.89,0.8,4
79,sse,is1,5968.52,5409.21,0.8,4
0,crps,sse,29273.11,19181.03,0.0,5
1,crps,crps,1145.53,893.49,0.0,5
2,crps,dss,1068.21,1007.75,0.0,5
3,crps,is1,5783.72,5822.39,0.0,5
4,dss,sse,20725.03,18915.37,0.0,5
5,dss,crps,1043.6,897.47,0.0,5
6,dss,dss,1068.83,946.53,0.0,5
7,dss,is1,5383.51,5745.05,0.0,5
8,is1,sse,20533.0,20341.97,0.0,5
9,is1,crps,1027.42,938.91,0.0,5
10,is1,dss,1064.15,959.79,0.0,5
11,is1,is1,5351.87,5705.1,0.0,5
12,sse,sse,29401.47,18804.27,0.0,5
13,sse,crps,1136.06,893.33,0.0,5
14,sse,dss,1052.94,980.97,0.0,5
15,sse,is1,5791.45,5859.1,0.0,5
16,crps,sse,29163.38,19274.76,0.1,5
17,crps,crps,1131.42,903.98,0.1,5
18,crps,dss,1091.94,1044.61,0.1,5
19,crps,is1,5711.58,5865.15,0.1,5
20,dss,sse,20781.56,19059.73,0.1,5
21,dss,crps,1042.08,905.64,0.1,5
22,dss,dss,1068.92,950.07,0.1,5
23,dss,is1,5309.65,5767.28,0.1,5
24,is1,sse,19917.59,21810.76,0.1,5
25,is1,crps,1003.09,983.14,0.1,5
26,is1,dss,1023.2,985.31,0.1,5
27,is1,is1,5273.39,5782.45,0.1,5
28,sse,sse,28832.36,19706.65,0.1,5
29,sse,crps,1111.8,925.34,0.1,5
30,sse,dss,1077.84,1053.73,0.1,5
31,sse,is1,5625.2,5932.78,0.1,5
32,crps,sse,28863.16,20266.49,0.3,5
33,crps,crps,1110.58,943.17,0.3,5
34,crps,dss,1077.55,1057.34,0.3,5
35,crps,is1,5650.51,5957.08,0.3,5
36,dss,sse,20383.52,19387.28,0.3,5
37,dss,crps,1015.68,932.76,0.3,5
38,dss,dss,1021.45,976.9,0.3,5
39,dss,is1,5255.2,5914.11,0.3,5
40,is1,sse,19864.77,23950.5,0.3,5
41,is1,crps,1009.67,1074.5,0.3,5
42,is1,dss,1023.61,1068.96,0.3,5
43,is1,is1,5338.16,6209.33,0.3,5
44,sse,sse,28943.91,21223.11,0.3,5
45,sse,crps,1126.79,1010.03,0.3,5
46,sse,dss,1082.77,1081.7,0.3,5
47,sse,is1,5687.72,6237.89,0.3,5
48,crps,sse,31891.93,22596.42,0.5,5
49,crps,crps,1183.55,1044.07,0.5,5
50,crps,dss,1112.14,1092.66,0.5,5
51,crps,is1,5671.63,6242.2,0.5,5
52,dss,sse,19530.54,22849.6,0.5,5
53,dss,crps,987.38,1008.27,0.5,5
54,dss,dss,1009.89,995.89,0.5,5
55,dss,is1,5287.27,5937.33,0.5,5
56,is1,sse,19864.77,23950.5,0.5,5
57,is1,crps,1009.67,1074.5,0.5,5
58,is1,dss,1023.61,1068.96,0.5,5
59,is1,is1,5338.16,6209.33,0.5,5
60,sse,sse,31891.93,22596.42,0.5,5
61,sse,crps,1183.55,1044.07,0.5,5
62,sse,dss,1112.14,1092.66,0.5,5
63,sse,is1,5671.63,6242.2,0.5,5
64,crps,sse,31891.93,22596.42,0.8,5
65,crps,crps,1183.55,1044.07,0.8,5
66,crps,dss,1112.14,1092.66,0.8,5
67,crps,is1,5671.63,6242.2,0.8,5
68,dss,sse,19530.54,22849.6,0.8,5
69,dss,crps,987.38,1008.27,0.8,5
70,dss,dss,1009.89,995.89,0.8,5
71,dss,is1,5287.27,5937.33,0.8,5
72,is1,sse,19864.77,23950.5,0.8,5
73,is1,crps,1009.67,1074.5,0.8,5
74,is1,dss,1023.61,1068.96,0.8,5
75,is1,is1,5338.16,6209.33,0.8,5
76,sse,sse,31891.93,22596.42,0.8,5
77,sse,crps,1183.55,1044.07,0.8,5
78,sse,dss,1112.14,1092.66,0.8,5
79,sse,is1,5671.63,6242.2,0.8,5
0,crps,sse,20219.3,19029.27,0.0,6
1,crps,crps,1033.46,880.75,0.0,6
2,crps,dss,1038.78,962.88,0.0,6
3,crps,is1,6012.84,5315.05,0.0,6
4,dss,sse,21470.87,23418.77,0.0,6
5,dss,crps,1038.88,923.51,0.0,6
6,dss,dss,1034.08,936.97,0.0,6
7,dss,is1,5874.76,5239.16,0.0,6
8,is1,sse,22119.35,23509.95,0.0,6
9,is1,crps,1062.26,932.64,0.0,6
